timestamp,open,high,low,close,volume
2024-05-20 22:49:00+07:00,67355.14,67367.99,67323.76,67324.55,17.78223
2024-05-20 22:50:00+07:00,67324.55,67360.0,67324.54,67329.1,16.99067
2024-05-20 22:51:00+07:00,67329.1,67361.59,67329.09,67361.58,12.10074
2024-05-20 22:52:00+07:00,67361.59,67389.99,67361.58,67382.64,27.30345
2024-05-20 22:53:00+07:00,67382.64,67388.0,67320.0,67330.01,11.77742
2024-05-20 22:54:00+07:00,67330.0,67380.0,67326.45,67373.55,13.87979
2024-05-20 22:55:00+07:00,67373.56,67435.19,67348.01,67430.33,26.79574
2024-05-20 22:56:00+07:00,67430.32,67442.0,67418.01,67438.04,25.10659
2024-05-20 22:57:00+07:00,67438.04,67473.65,67431.27,67431.28,31.27093
2024-05-20 22:58:00+07:00,67431.28,67431.28,67383.76,67386.01,23.98828
2024-05-20 22:59:00+07:00,67386.01,67420.0,67380.02,67419.99,15.72096
2024-05-20 23:00:00+07:00,67420.0,67481.17,67419.99,67481.17,24.18517
2024-05-20 23:01:00+07:00,67481.17,67654.08,67473.77,67654.07,219.28323
2024-05-20 23:02:00+07:00,67654.07,67680.76,67606.01,67664.8,96.80499
2024-05-20 23:03:00+07:00,67664.81,67684.0,67614.0,67684.0,55.28641
2024-05-20 23:04:00+07:00,67684.0,67900.0,67672.76,67842.44,318.70952
2024-05-20 23:05:00+07:00,67844.89,67918.42,67842.44,67873.37,109.35638
2024-05-20 23:06:00+07:00,67873.36,67950.0,67752.48,67806.01,100.329
2024-05-20 23:07:00+07:00,67806.01,67850.0,67786.69,67834.21,49.07198
2024-05-20 23:08:00+07:00,67834.21,67834.22,67800.0,67808.01,31.58446
2024-05-20 23:09:00+07:00,67808.01,67817.75,67643.5,67649.99,71.45087
2024-05-20 23:10:00+07:00,67650.0,67690.0,67599.0,67608.5,47.41997
2024-05-20 23:11:00+07:00,67608.5,67608.5,67483.16,67501.99,78.50131
2024-05-20 23:12:00+07:00,67501.99,67523.99,67466.76,67506.01,50.3758
2024-05-20 23:13:00+07:00,67506.01,67584.07,67494.52,67575.99,45.04446
2024-05-20 23:14:00+07:00,67576.0,67576.0,67490.76,67513.98,39.9697
2024-05-20 23:15:00+07:00,67513.99,67543.99,67374.42,67405.98,49.11892
2024-05-20 23:16:00+07:00,67405.99,67504.73,67405.98,67489.77,34.94865
2024-05-20 23:17:00+07:00,67489.77,67520.57,67489.77,67520.57,21.25313
2024-05-20 23:18:00+07:00,67520.57,67565.44,67482.55,67565.43,47.41808
2024-05-20 23:19:00+07:00,67565.44,67565.62,67505.27,67505.27,36.7132
2024-05-20 23:20:00+07:00,67505.27,67645.79,67505.27,67636.63,26.14717
2024-05-20 23:21:00+07:00,67636.63,67653.75,67600.27,67600.28,21.82352
2024-05-20 23:22:00+07:00,67600.28,67659.74,67600.27,67619.18,75.69959
2024-05-20 23:23:00+07:00,67619.19,67662.38,67571.28,67662.38,18.58589
2024-05-20 23:24:00+07:00,67662.37,67750.0,67646.01,67700.63,39.85428
2024-05-20 23:25:00+07:00,67700.62,67759.12,67686.61,67751.03,42.91804
2024-05-20 23:26:00+07:00,67751.04,67751.04,67685.76,67685.77,33.30132
2024-05-20 23:27:00+07:00,67685.76,67754.76,67685.76,67735.91,38.18316
2024-05-20 23:28:00+07:00,67735.9,67787.22,67709.41,67787.22,17.78309
2024-05-20 23:29:00+07:00,67787.21,67832.0,67740.7,67832.0,38.70429
2024-05-20 23:30:00+07:00,67832.0,67856.36,67757.05,67757.13,67.07593
2024-05-20 23:31:00+07:00,67757.12,67757.13,67660.25,67748.22,63.31682
2024-05-20 23:32:00+07:00,67748.22,67789.18,67748.22,67758.44,50.70162
2024-05-20 23:33:00+07:00,67758.45,67758.45,67606.56,67656.04,133.02166
2024-05-20 23:34:00+07:00,67656.04,67722.05,67656.04,67671.46,32.69796
2024-05-20 23:35:00+07:00,67671.45,67703.99,67666.12,67703.31,19.51709
2024-05-20 23:36:00+07:00,67703.3,67703.31,67660.0,67660.01,8.4068
2024-05-20 23:37:00+07:00,67660.0,67724.29,67660.0,67714.66,23.28526
2024-05-20 23:38:00+07:00,67714.66,67861.91,67714.65,67861.91,52.87126
2024-05-20 23:39:00+07:00,67861.9,68107.54,67861.9,68071.84,326.2441
2024-05-20 23:40:00+07:00,68071.84,68159.98,68051.42,68094.13,162.31943
2024-05-20 23:41:00+07:00,68094.12,68205.0,68094.12,68158.48,333.03552
2024-05-20 23:42:00+07:00,68158.47,68175.7,68072.97,68072.97,62.99679
2024-05-20 23:43:00+07:00,68072.98,68266.08,68072.01,68177.11,118.21433
2024-05-20 23:44:00+07:00,68177.11,68250.0,68176.65,68249.99,68.73732
2024-05-20 23:45:00+07:00,68250.0,68250.0,68152.0,68240.77,74.73538
2024-05-20 23:46:00+07:00,68240.78,68240.78,68056.94,68138.0,80.69183
2024-05-20 23:47:00+07:00,68138.0,68143.33,68054.01,68112.01,69.52245
2024-05-20 23:48:00+07:00,68112.0,68161.77,68112.0,68157.7,32.58686
2024-05-20 23:49:00+07:00,68157.69,68191.74,68140.01,68143.22,35.16198
2024-05-20 23:50:00+07:00,68143.23,68178.0,68143.22,68155.17,30.5217
2024-05-20 23:51:00+07:00,68155.18,68160.0,68110.0,68127.32,51.3468
2024-05-20 23:52:00+07:00,68127.33,68176.73,68118.87,68169.57,52.05985
2024-05-20 23:53:00+07:00,68169.56,68186.0,68152.37,68186.0,28.46
2024-05-20 23:54:00+07:00,68186.0,68189.3,68142.01,68142.01,81.48231
2024-05-20 23:55:00+07:00,68142.02,68189.31,68140.01,68183.66,36.84902
2024-05-20 23:56:00+07:00,68183.67,68183.67,68084.68,68088.37,67.75884
2024-05-20 23:57:00+07:00,68088.36,68136.0,68070.65,68108.02,40.06393
2024-05-20 23:58:00+07:00,68108.01,68179.27,68108.01,68179.27,32.6614
2024-05-20 23:59:00+07:00,68179.27,68190.06,68156.28,68190.06,30.21553
2024-05-21 00:00:00+07:00,68190.06,68311.0,68121.15,68134.01,143.86165
2024-05-21 00:01:00+07:00,68134.0,68134.01,68030.77,68045.99,61.47656
2024-05-21 00:02:00+07:00,68045.98,68170.0,68045.98,68135.23,54.56011
2024-05-21 00:03:00+07:00,68135.23,68188.0,68125.94,68125.94,31.98365
2024-05-21 00:04:00+07:00,68125.94,68125.95,68043.36,68050.01,45.6844
2024-05-21 00:05:00+07:00,68050.0,68110.0,68042.65,68109.99,34.54851
2024-05-21 00:06:00+07:00,68110.0,68113.97,68063.24,68071.86,18.06743
2024-05-21 00:07:00+07:00,68071.86,68124.0,68071.86,68093.51,15.88459
2024-05-21 00:08:00+07:00,68093.51,68137.99,68086.66,68120.66,18.00924
2024-05-21 00:09:00+07:00,68120.65,68120.66,68085.65,68085.66,7.65809
2024-05-21 00:10:00+07:00,68085.66,68123.1,68085.65,68121.14,25.02997
2024-05-21 00:11:00+07:00,68121.13,68229.99,68110.0,68213.6,41.42933
2024-05-21 00:12:00+07:00,68213.61,68449.99,68213.6,68384.61,128.48126
2024-05-21 00:13:00+07:00,68384.6,68450.0,68342.93,68368.81,86.47716
2024-05-21 00:14:00+07:00,68368.82,68426.72,68351.69,68399.8,43.11447
2024-05-21 00:15:00+07:00,68399.8,68489.51,68399.8,68440.27,149.07984
2024-05-21 00:16:00+07:00,68440.26,68530.5,68410.82,68476.0,121.13093
2024-05-21 00:17:00+07:00,68476.01,68530.49,68466.08,68498.01,59.78852
2024-05-21 00:18:00+07:00,68498.01,68649.98,68487.56,68606.02,169.10326
2024-05-21 00:19:00+07:00,68606.02,68627.4,68534.0,68589.98,61.61185
2024-05-21 00:20:00+07:00,68589.98,68632.05,68509.34,68509.35,57.55199
2024-05-21 00:21:00+07:00,68509.34,68509.35,68416.54,68448.12,63.07561
2024-05-21 00:22:00+07:00,68448.13,68538.0,68448.12,68508.12,37.72527
2024-05-21 00:23:00+07:00,68508.11,68508.12,68470.01,68482.64,24.17308
2024-05-21 00:24:00+07:00,68482.64,68492.0,68451.86,68477.87,39.05176
2024-05-21 00:25:00+07:00,68477.86,68510.0,68400.65,68409.28,35.69355
2024-05-21 00:26:00+07:00,68409.29,68431.51,68353.56,68366.42,35.62197
2024-05-21 00:27:00+07:00,68366.42,68372.2,68284.88,68324.95,65.12514
2024-05-21 00:28:00+07:00,68324.95,68324.95,68266.0,68308.0,81.56146
2024-05-21 00:29:00+07:00,68308.0,68380.45,68307.99,68342.0,47.3678
2024-05-21 00:30:00+07:00,68342.0,68342.0,68270.0,68284.06,38.84945
2024-05-21 00:31:00+07:00,68284.06,68284.62,68264.16,68284.61,16.98705
2024-05-21 00:32:00+07:00,68284.61,68284.62,68258.4,68267.73,18.17915
2024-05-21 00:33:00+07:00,68267.72,68267.73,68239.61,68241.38,32.14142
2024-05-21 00:34:00+07:00,68241.38,68300.0,68241.38,68300.0,20.25799
2024-05-21 00:35:00+07:00,68299.99,68300.0,68207.94,68207.94,28.17816
2024-05-21 00:36:00+07:00,68207.95,68244.67,68171.61,68171.62,44.22061
2024-05-21 00:37:00+07:00,68171.62,68193.29,68171.61,68183.99,17.45997
2024-05-21 00:38:00+07:00,68184.0,68215.99,68183.99,68195.36,10.0017
2024-05-21 00:39:00+07:00,68195.36,68195.37,68111.23,68133.0,98.73735
2024-05-21 00:40:00+07:00,68133.0,68175.99,68133.0,68167.8,19.35773
2024-05-21 00:41:00+07:00,68167.81,68167.81,68132.16,68142.0,26.18959
2024-05-21 00:42:00+07:00,68142.0,68142.0,68110.36,68111.0,16.00917
2024-05-21 00:43:00+07:00,68111.01,68222.68,68099.84,68203.54,46.78058
2024-05-21 00:44:00+07:00,68203.54,68298.71,68191.81,68280.01,78.11994
2024-05-21 00:45:00+07:00,68280.0,68283.23,68244.69,68244.7,15.8277
2024-05-21 00:46:00+07:00,68244.69,68258.01,68230.0,68249.99,16.87664
2024-05-21 00:47:00+07:00,68249.98,68249.99,68195.22,68211.99,18.62858
2024-05-21 00:48:00+07:00,68211.98,68235.47,68211.98,68231.1,7.90077
2024-05-21 00:49:00+07:00,68231.11,68231.11,68186.0,68223.95,27.56193
2024-05-21 00:50:00+07:00,68223.96,68300.0,68223.95,68290.69,19.3077
2024-05-21 00:51:00+07:00,68290.69,68395.52,68290.68,68390.01,27.98976
2024-05-21 00:52:00+07:00,68390.01,68403.64,68370.01,68390.0,19.82292
2024-05-21 00:53:00+07:00,68390.01,68390.01,68272.0,68279.89,26.44974
2024-05-21 00:54:00+07:00,68279.89,68322.46,68279.88,68309.53,17.32775
2024-05-21 00:55:00+07:00,68309.53,68320.0,68306.6,68313.4,14.66105
2024-05-21 00:56:00+07:00,68313.4,68331.53,68313.39,68314.5,13.27527
2024-05-21 00:57:00+07:00,68314.49,68314.5,68281.45,68281.45,15.13446
2024-05-21 00:58:00+07:00,68281.45,68281.46,68220.0,68262.87,21.88914
2024-05-21 00:59:00+07:00,68262.87,68331.52,68262.87,68331.51,16.31519
2024-05-21 01:00:00+07:00,68331.51,68410.21,68322.97,68409.48,33.42386
2024-05-21 01:01:00+07:00,68409.49,68444.44,68391.1,68444.43,25.61441
2024-05-21 01:02:00+07:00,68444.44,68539.99,68437.5,68522.64,48.97096
2024-05-21 01:03:00+07:00,68522.64,68522.65,68407.8,68423.46,33.96644
2024-05-21 01:04:00+07:00,68423.46,68462.0,68401.08,68462.0,13.44572
2024-05-21 01:05:00+07:00,68462.0,68462.0,68404.64,68417.2,18.17187
2024-05-21 01:06:00+07:00,68417.19,68478.8,68417.19,68472.01,21.39538
2024-05-21 01:07:00+07:00,68472.0,68487.2,68463.17,68487.2,15.57821
2024-05-21 01:08:00+07:00,68487.19,68487.2,68296.3,68330.01,55.10329
2024-05-21 01:09:00+07:00,68330.0,68399.79,68292.6,68399.79,26.52541
2024-05-21 01:10:00+07:00,68399.78,68399.79,68360.99,68387.39,24.65972
2024-05-21 01:11:00+07:00,68387.39,68423.23,68356.92,68423.23,25.12876
2024-05-21 01:12:00+07:00,68423.23,68429.73,68400.86,68421.88,12.36104
2024-05-21 01:13:00+07:00,68421.88,68421.88,68394.93,68411.41,20.6014
2024-05-21 01:14:00+07:00,68411.41,68429.72,68382.97,68414.0,22.01469
2024-05-21 01:15:00+07:00,68414.0,68437.03,68400.3,68409.62,23.82069
2024-05-21 01:16:00+07:00,68409.61,68492.65,68409.61,68492.65,15.04924
2024-05-21 01:17:00+07:00,68492.64,68492.65,68380.33,68380.34,23.79638
2024-05-21 01:18:00+07:00,68380.34,68387.99,68332.0,68355.61,28.66731
2024-05-21 01:19:00+07:00,68355.61,68391.32,68338.91,68391.32,20.02645
2024-05-21 01:20:00+07:00,68391.31,68419.72,68378.12,68403.26,17.44217
2024-05-21 01:21:00+07:00,68403.26,68428.53,68369.06,68392.0,50.73077
2024-05-21 01:22:00+07:00,68392.0,68392.01,68356.01,68378.12,19.63691
2024-05-21 01:23:00+07:00,68378.11,68378.12,68350.0,68352.1,14.58674
2024-05-21 01:24:00+07:00,68352.11,68352.11,68302.32,68316.57,19.83954
2024-05-21 01:25:00+07:00,68316.57,68393.46,68316.56,68393.46,14.43184
2024-05-21 01:26:00+07:00,68393.45,68393.46,68361.43,68384.93,17.54341
2024-05-21 01:27:00+07:00,68384.93,68481.65,68384.93,68481.65,18.0319
2024-05-21 01:28:00+07:00,68481.65,68498.0,68443.62,68464.48,29.67144
2024-05-21 01:29:00+07:00,68464.47,68486.63,68458.38,68486.62,25.94149
2024-05-21 01:30:00+07:00,68486.63,68493.95,68431.86,68478.24,23.45103
2024-05-21 01:31:00+07:00,68478.25,68483.99,68425.64,68439.98,23.63515
2024-05-21 01:32:00+07:00,68439.98,68442.05,68350.01,68411.99,30.77454
2024-05-21 01:33:00+07:00,68411.99,68470.0,68404.46,68450.0,29.67299
2024-05-21 01:34:00+07:00,68449.99,68469.99,68411.41,68433.68,25.41796
2024-05-21 01:35:00+07:00,68433.69,68466.0,68433.68,68433.69,11.2962
2024-05-21 01:36:00+07:00,68433.68,68459.99,68433.68,68446.73,16.70237
2024-05-21 01:37:00+07:00,68446.72,68512.9,68446.72,68499.91,37.47661
2024-05-21 01:38:00+07:00,68499.91,68578.33,68499.91,68578.33,28.37202
2024-05-21 01:39:00+07:00,68578.33,68595.02,68538.0,68587.92,42.35418
2024-05-21 01:40:00+07:00,68587.92,68688.38,68572.0,68681.34,67.58115
2024-05-21 01:41:00+07:00,68681.34,68766.0,68625.49,68639.58,87.1779
2024-05-21 01:42:00+07:00,68639.57,68639.58,68571.45,68588.41,38.6224
2024-05-21 01:43:00+07:00,68588.4,68688.0,68588.4,68662.01,55.73858
2024-05-21 01:44:00+07:00,68662.0,68737.9,68654.1,68680.58,58.49856
2024-05-21 01:45:00+07:00,68680.58,68740.39,68680.57,68700.02,30.44134
2024-05-21 01:46:00+07:00,68700.02,68731.78,68637.37,68637.38,32.53001
2024-05-21 01:47:00+07:00,68637.37,68645.99,68602.0,68609.14,16.98157
2024-05-21 01:48:00+07:00,68609.14,68673.29,68609.13,68621.86,36.03277
2024-05-21 01:49:00+07:00,68621.85,68685.21,68621.85,68671.59,41.19534
2024-05-21 01:50:00+07:00,68671.59,68698.8,68670.18,68686.24,22.8944
2024-05-21 01:51:00+07:00,68686.24,68750.0,68686.24,68690.0,38.5344
2024-05-21 01:52:00+07:00,68690.01,68721.21,68640.72,68667.05,27.08248
2024-05-21 01:53:00+07:00,68667.04,68686.8,68589.56,68606.0,21.05435
2024-05-21 01:54:00+07:00,68606.0,68676.93,68605.99,68658.72,34.58972
2024-05-21 01:55:00+07:00,68658.71,68658.72,68595.75,68603.46,18.98963
2024-05-21 01:56:00+07:00,68603.46,68660.0,68603.46,68646.0,23.10516
2024-05-21 01:57:00+07:00,68646.0,68646.01,68606.38,68608.44,27.93036
2024-05-21 01:58:00+07:00,68608.44,68673.01,68608.29,68673.0,10.82718
2024-05-21 01:59:00+07:00,68673.01,68750.0,68673.0,68728.41,33.97121
2024-05-21 02:00:00+07:00,68728.42,68806.61,68721.83,68741.01,84.18552
2024-05-21 02:01:00+07:00,68741.0,68783.63,68702.36,68767.76,39.46184
2024-05-21 02:02:00+07:00,68767.77,68780.0,68680.0,68680.0,53.11782
2024-05-21 02:03:00+07:00,68680.0,68680.01,68627.13,68628.4,18.90885
2024-05-21 02:04:00+07:00,68628.39,68687.94,68627.01,68650.01,31.11917
2024-05-21 02:05:00+07:00,68650.01,68650.01,68596.0,68596.0,30.93684
2024-05-21 02:06:00+07:00,68596.0,68644.04,68596.0,68632.52,20.49449
2024-05-21 02:07:00+07:00,68632.51,68632.52,68598.78,68619.32,17.3624
2024-05-21 02:08:00+07:00,68619.32,68644.03,68610.26,68615.26,29.41027
2024-05-21 02:09:00+07:00,68615.26,68687.94,68603.91,68687.93,20.08982
2024-05-21 02:10:00+07:00,68687.94,68774.4,68687.93,68716.57,33.00647
2024-05-21 02:11:00+07:00,68716.56,68762.42,68688.48,68762.42,25.01709
2024-05-21 02:12:00+07:00,68762.41,68762.42,68743.35,68760.0,21.33874
2024-05-21 02:13:00+07:00,68759.99,68767.99,68737.34,68737.34,14.8514
2024-05-21 02:14:00+07:00,68737.34,68755.99,68711.2,68711.21,42.07288
2024-05-21 02:15:00+07:00,68711.2,68750.0,68695.0,68732.35,25.5871
2024-05-21 02:16:00+07:00,68732.35,68754.85,68722.48,68754.84,21.25064
2024-05-21 02:17:00+07:00,68754.84,68754.85,68715.46,68723.76,20.71021
2024-05-21 02:18:00+07:00,68723.77,68735.31,68644.68,68650.0,39.38555
2024-05-21 02:19:00+07:00,68649.99,68668.0,68649.23,68666.0,22.39398
2024-05-21 02:20:00+07:00,68666.0,68771.43,68644.8,68763.02,40.62746
2024-05-21 02:21:00+07:00,68763.03,68933.0,68743.46,68913.78,236.92334
2024-05-21 02:22:00+07:00,68913.77,69143.98,68873.1,69111.7,368.50168
2024-05-21 02:23:00+07:00,69111.7,69400.0,69044.0,69302.0,511.25047
2024-05-21 02:24:00+07:00,69302.01,69329.54,69155.36,69202.02,358.34232
2024-05-21 02:25:00+07:00,69202.01,69481.79,69137.02,69331.2,349.91389
2024-05-21 02:26:00+07:00,69331.19,69390.82,69155.01,69169.89,329.69849
2024-05-21 02:27:00+07:00,69169.89,69222.73,69074.44,69139.99,349.51979
2024-05-21 02:28:00+07:00,69140.0,69245.52,69100.56,69214.73,143.12424
2024-05-21 02:29:00+07:00,69214.74,69250.0,69152.56,69192.01,173.64164
2024-05-21 02:30:00+07:00,69192.01,69462.69,69155.89,69414.02,172.24538
2024-05-21 02:31:00+07:00,69414.01,69635.08,69400.78,69597.99,407.01709
2024-05-21 02:32:00+07:00,69598.0,69888.0,69583.97,69799.27,377.38621
2024-05-21 02:33:00+07:00,69799.27,69973.0,69771.34,69913.36,236.9404
2024-05-21 02:34:00+07:00,69913.36,69978.05,69816.3,69837.21,136.96297
2024-05-21 02:35:00+07:00,69837.21,69939.65,69717.21,69822.04,149.83701
2024-05-21 02:36:00+07:00,69822.05,69980.0,69819.92,69969.92,152.37233
2024-05-21 02:37:00+07:00,69969.91,69980.0,69845.22,69959.52,132.73969
2024-05-21 02:38:00+07:00,69959.52,69959.52,69805.66,69890.64,77.23713
2024-05-21 02:39:00+07:00,69890.65,69890.65,69710.17,69812.26,107.52237
2024-05-21 02:40:00+07:00,69812.27,69856.79,69679.96,69748.77,120.09786
2024-05-21 02:41:00+07:00,69748.77,69748.78,69445.54,69454.39,156.80913
2024-05-21 02:42:00+07:00,69454.39,69538.99,69428.96,69495.49,139.17757
2024-05-21 02:43:00+07:00,69495.49,69530.39,69409.57,69524.39,166.41869
2024-05-21 02:44:00+07:00,69524.38,69744.98,69492.82,69741.1,139.67916
2024-05-21 02:45:00+07:00,69741.11,69777.99,69656.78,69772.82,140.73676
2024-05-21 02:46:00+07:00,69772.83,69788.38,69731.56,69782.79,86.68308
2024-05-21 02:47:00+07:00,69782.78,69880.0,69717.82,69807.1,114.37274
2024-05-21 02:48:00+07:00,69807.11,69874.62,69781.41,69867.95,88.11445
2024-05-21 02:49:00+07:00,69867.95,69899.32,69766.63,69767.3,86.09042
2024-05-21 02:50:00+07:00,69770.11,69803.01,69700.01,69725.46,65.8203
2024-05-21 02:51:00+07:00,69725.47,69752.75,69624.47,69655.77,81.08162
2024-05-21 02:52:00+07:00,69655.76,69697.93,69561.75,69575.01,65.8405
2024-05-21 02:53:00+07:00,69575.0,69700.0,69553.31,69693.94,87.1352
2024-05-21 02:54:00+07:00,69693.95,69818.18,69652.66,69818.17,57.84878
2024-05-21 02:55:00+07:00,69818.18,69875.94,69772.12,69847.13,115.08289
2024-05-21 02:56:00+07:00,69847.14,69894.1,69826.38,69837.09,56.69924
2024-05-21 02:57:00+07:00,69837.08,69879.19,69813.43,69817.82,95.16522
2024-05-21 02:58:00+07:00,69817.83,69910.9,69808.16,69895.89,96.55398
2024-05-21 02:59:00+07:00,69895.88,70000.0,69895.88,69999.99,526.13699
2024-05-21 03:00:00+07:00,70000.0,70421.24,69999.99,70334.21,586.59761
2024-05-21 03:01:00+07:00,70334.22,70334.22,70100.57,70159.12,225.88593
2024-05-21 03:02:00+07:00,70159.12,70197.64,70100.0,70174.39,160.85956
2024-05-21 03:03:00+07:00,70174.4,70237.68,70130.01,70130.26,110.35671
2024-05-21 03:04:00+07:00,70130.26,70135.18,70025.0,70051.66,93.60109
2024-05-21 03:05:00+07:00,70051.66,70113.86,69928.58,69941.98,120.0195
2024-05-21 03:06:00+07:00,69941.97,69965.85,69757.74,69778.23,249.86321
2024-05-21 03:07:00+07:00,69778.24,69880.0,69728.08,69846.59,157.58999
2024-05-21 03:08:00+07:00,69846.6,69846.6,69744.56,69787.26,71.64862
2024-05-21 03:09:00+07:00,69787.27,69831.45,69741.14,69831.45,57.37241
2024-05-21 03:10:00+07:00,69831.44,69855.14,69759.97,69796.37,39.56146
2024-05-21 03:11:00+07:00,69796.38,69820.99,69762.31,69793.72,31.53572
2024-05-21 03:12:00+07:00,69793.71,69793.72,69740.08,69750.01,43.59346
2024-05-21 03:13:00+07:00,69750.01,69751.11,69679.85,69688.2,49.78607
2024-05-21 03:14:00+07:00,69688.2,69729.25,69672.04,69672.05,40.34058
2024-05-21 03:15:00+07:00,69672.04,69800.0,69650.82,69663.48,182.22358
2024-05-21 03:16:00+07:00,69663.48,69730.39,69584.2,69730.38,103.76756
2024-05-21 03:17:00+07:00,69730.39,69820.0,69712.62,69712.63,85.80655
2024-05-21 03:18:00+07:00,69712.63,69737.64,69636.87,69638.72,77.98963
2024-05-21 03:19:00+07:00,69638.71,69638.72,69585.52,69613.71,61.11921
2024-05-21 03:20:00+07:00,69613.7,69658.08,69595.23,69617.01,35.03219
2024-05-21 03:21:00+07:00,69617.02,69623.49,69570.46,69575.81,65.21096
2024-05-21 03:22:00+07:00,69575.8,69617.01,69540.77,69580.21,79.41861
2024-05-21 03:23:00+07:00,69580.21,69626.97,69560.0,69622.39,54.21396
2024-05-21 03:24:00+07:00,69622.39,69630.0,69530.33,69569.55,71.25877
2024-05-21 03:25:00+07:00,69569.56,69569.99,69536.55,69559.65,41.6672
2024-05-21 03:26:00+07:00,69559.64,69616.32,69553.0,69599.99,97.81926
2024-05-21 03:27:00+07:00,69599.99,69639.24,69595.26,69619.72,58.67393
2024-05-21 03:28:00+07:00,69619.73,69619.73,69557.77,69596.91,51.27794
2024-05-21 03:29:00+07:00,69596.92,69611.04,69526.15,69539.99,31.39521
2024-05-21 03:30:00+07:00,69539.98,69594.54,69511.61,69594.53,64.71353
2024-05-21 03:31:00+07:00,69594.53,69594.54,69520.41,69526.18,49.25254
